"Colles-Like" "Sackin" "Cophenetic"
97.8053807007286 148 730
16.1708318290553 59 332
153.465364767173 313 3529
281.00840796222 385 3188
26.4309386885397 68 195
117.366456840874 158 773
76.5433414179615 116 441
21.6115767838563 51 155
292.011825875317 656 12684
607.523878527848 1156 48180
167.119628762549 281 1645
123.745068625704 151 747
116.090734483908 147 700
625.098043050657 897 14801
1423.70615037408 1688 46937
1749.01535140042 2047 68853
34.5912713525817 238 2081
30.4364754636518 104 512
103.333510914248 153 627
18.9371314100409 51 66
183.704019403108 262 1376
162.18176878822 277 1791
302.346198600948 367 3323
30.1920957815293 95 176
51.6250061119893 102 309
177.845768095665 300 2037
373.786650591045 571 6038
392.058053869235 847 15267
159.465294620753 207 1098
126.438133874801 332 3941
167.801180160586 266 1892
521.770443999104 557 6163
86.7491202736897 118 494
123.745068625704 159 801
244.938692537477 416 2846
35.7202259950487 78 178
369.959483520147 548 5917
27.2154102819419 47 91
201.53246618861 417 3214
128.600759263364 317 4578
629.950196255551 762 12746
61.4249516929441 96 373
2420.47055195021 3054 119294
53.5682052701479 147 509
21.6872800684224 59 104
704.750808086544 900 15539
525.597611070002 688 7474
69.1750835780384 136 441
1296.13391467748 1390 32103
598.956381256264 885 15108
121.193623911772 163 825
380.358443228551 629 8853
278.957955389904 364 3261
11.4815012126942 31 30
10.6310196413835 25 26
127.572235696603 186 956
4250.2932736266 5095 301782
163.292461691651 216 1337
141.605181623229 199 955
76.2170939911923 115 531
2128.9378650398 2360 86111
1595.50342777884 2407 58538
65.3790119282093 166 746
354.649427851235 485 6750
82.1581789957086 180 913
10.1441200932436 43 130
116.090734483908 167 841
308.724810385778 422 3742
1342.80797672265 2169 60437
49.6034520338853 134 559
592.300726685953 853 12663
1976.70166377518 2085 60257
135.345648759733 226 1407
255.144645177405 428 6079
9.99926513959953 88 562
447.35330650942 859 10217
203.371836236448 282 2005
162.016739334685 219 1414
218.088563452853 335 3445
13.1546314585591 36 51
650.618402052673 1048 13462
58.6832284204372 114 346
174.773962904345 197 1145
570.969345379838 898 16409
