"Colles-Like" "Sackin" "Cophenetic"
0.00581316608044621 0.0413793103448276 0.024514811031665
0.216820101904415 0.322222222222222 0.257744009351257
0.493506493506494 0.615079365079365 0.555618294748729
0.135030457218722 0.294117647058824 0.305322128851541
0.314285714285714 0.563025210084034 0.383928571428571
0.286532184303249 0.466049382716049 0.374230769230769
0.0220745662606128 0.0560846560846561 0.00890969495620658
0.452950678037738 0.62962962962963 0.58421052631579
0.157350825562397 0.333333333333333 0.256140350877193
0.234415584415584 0.327272727272727 0.270642515379357
0.082886174934777 0.198005698005698 0.181128496917971
0.195725651405851 0.37037037037037 0.333846153846154
0.214183357846064 0.376657824933687 0.356532356532357
0.126816821942645 0.318518518518519 0.291176470588235
0.0701360776471736 0.109731948804637 0.0507450846504529
0.0625943249450412 0.164420485175202 0.150943396226415
0.316189540447036 0.517647058823529 0.434468524251806
0.428571428571429 0.596638655462185 0.458928571428571
0.246031746031746 0.37593984962406 0.267438867438867
0.343786295005807 0.431263858093126 0.338789401183048
0.411330049261084 0.532258064516129 0.423891625615764
0.220272904483431 0.407407407407407 0.200877192982456
0.238095220784463 0.350863422291994 0.275918367346939
0.584045584045584 0.681697612732096 0.660866910866911
0.12396694214876 0.178861788617886 0.118601815472158
0.169732468393333 0.256254383913958 0.211842855601621
0.275303643724696 0.400513478818999 0.32914979757085
0.0707741144217589 0.119555143651529 0.041949663495728
0.523809523809524 0.777777777777778 0.660714285714286
0.196415770609319 0.331313131313131 0.159274193548387
0.422222222222222 0.666666666666667 0.521212121212121
0.110421453310929 0.149751717570233 0.146489836543904
0.175175175175175 0.316239316239316 0.172238027501185
0.378787878787879 0.623376623376623 0.482517482517482
0.387692307692308 0.528571428571429 0.453333333333333
0.0554304580530904 0.0708092273534202 0.052385590975319
0.394736842105263 0.555023923444976 0.421052631578947
0.621212121212121 0.753246753246753 0.646853146853147
0.149478085773519 0.273692810457516 0.208112244897959
0.264705882352941 0.486842105263158 0.294117647058824
0.252873563218391 0.342105263157895 0.278107600972039
0.0756982404687198 0.171506734006734 0.15517173364191
0.0532762873072218 0.137968852818601 0.120324748040314
0.275898520084567 0.388270980788675 0.323678646934461
0.326153846153846 0.488571428571429 0.352820512820513
0.139287773992077 0.231311154598826 0.160848423876593
0.346153846153846 0.566666666666667 0.332417582417582
0.142095238095238 0.198 0.147968503937008
0.21952861952862 0.32488628979857 0.259920634920635
0.264822134387352 0.44 0.280138339920949
0.234920634920635 0.504201680672269 0.316071428571429
0.268965517241379 0.392241379310345 0.24182424916574
0.213235294117647 0.467105263157895 0.287990196078431
0.552418926505134 0.723076923076923 0.704545454545455
0.112924648265642 0.177898317550795 0.143467272136548
0.0665310288005485 0.175653594771242 0.173673469387755
0.333333333333333 0.502645502645503 0.344736842105263
0.140791476407915 0.225925925925926 0.129751326669135
0.213917663954589 0.394642857142857 0.35745320855615
0.373333333333333 0.5 0.314230769230769
0.338235294117647 0.552631578947368 0.448529411764706
0.714285714285714 0.828571428571429 0.678571428571429
0.125280016186434 0.226212686567164 0.128802447552448
0.558823529411765 0.684210526315789 0.596813725490196
0.132066938037087 0.223100570926658 0.126466597493814
0.259259259259259 0.387464387464387 0.297178757705074
0.229639449537859 0.341958041958042 0.288179325915175
0.502517695942042 0.632727272727273 0.613636363636364
0.162703962703963 0.271493212669683 0.20720175347041
0.158878294103278 0.327272727272727 0.294354838709677
0.101789429879318 0.175134342940889 0.0732929991356958
0.10960960960961 0.269230769230769 0.095542911332385
0.210916634399396 0.336964415395788 0.260778622043883
0.126112614863039 0.253588516746411 0.214285714285714
0.00948578015894383 0.031216466686177 0.0395479074412845
0.777777777777778 0.851851851851852 0.733333333333333
0.523809523809524 0.777777777777778 0.660714285714286
0.124541286290356 0.215189873417722 0.148351648351648
0.0516241364740899 0.141650422352177 0.117784992784993
0.112631578947368 0.204444444444444 0.119603554340396
0.173580067619589 0.259060088847323 0.212351463403357
0.293333333333333 0.45679012345679 0.362307692307692
0.212765957446809 0.317657497781721 0.178480573543016
0.171299875980434 0.338362068965517 0.208231368186874
0.421652421652422 0.557029177718833 0.500610500610501
0.16695502841787 0.255086848635236 0.181043586789555
0.278499278499279 0.472222222222222 0.351778656126482
0.00673105380124091 0.0337439343038447 0.0235339183435324
0.136473429951691 0.324414715719064 0.130434782608696
0.167602245388933 0.240135876665796 0.187477218050594
0.316244428434415 0.545454545454545 0.486013986013986
0.219047619047619 0.495798319327731 0.298214285714286
0.118414241814174 0.179389312977099 0.129385621645796
0.238383838383838 0.346228239845261 0.267654808959157
0.263492063492063 0.401503759398496 0.275032175032175
0.272727272727273 0.44 0.277173913043478
0.189247311827957 0.347474747474747 0.174596774193548
0.0444733595309806 0.1221027479092 0.0458114349418697
0.133333333333333 0.65 0.342857142857143
0.276659401589355 0.379020979020979 0.277213352685051
0.195325646648367 0.411483253588517 0.278195488721804
0.114669312169312 0.15170704845815 0.119731879477455
0.130152247074058 0.190218092657117 0.097573564122738
0.111688311688312 0.232601880877743 0.121428571428571
0.137395459976105 0.230769230769231 0.123079877112135
0.255384615384615 0.405714285714286 0.219145299145299
0.242424242424242 0.532467532467532 0.293706293706294
0.10218358453723 0.143961352657005 0.122180927386877
0.0923992872215428 0.249336870026525 0.207570207570208
0.435373879944841 0.58641975308642 0.557307692307692
0.847619047619048 0.899159663865546 0.896428571428571
0.0588816722825621 0.159302325581395 0.144773519163763
0.506493506493507 0.634920634920635 0.601355166572558
0.264734299516908 0.356481481481481 0.18859081097749
0.113332064217273 0.185994397759104 0.128778060888284
0.578248068000058 0.769230769230769 0.75
0.101830422890806 0.170103092783505 0.0861720508259536
0.28 0.438271604938272 0.270769230769231
0.149145299145299 0.205068296189792 0.098299813394153
0.160026827632461 0.250097847358121 0.164067739771965
0.124515835042151 0.21419053964024 0.125032861874967
0.57516339869281 0.711764705882353 0.684210526315789
1 1 1
0.341666666666667 0.548148148148148 0.419117647058824
0.176392994460654 0.308913308913309 0.319136960600375
0.278430175749801 0.333420433760125 0.20959393453379
0.158766419189035 0.219981325863679 0.166448842419716
0.127334658819029 0.298765432098765 0.233990147783251
0.177145601589754 0.394736842105263 0.275735294117647
0.200659656158478 0.382352941176471 0.38390092879257
0.353192559074912 0.443718228031954 0.410014513788099
0.279758664009397 0.486842105263158 0.355392156862745
