"Num.Leaves" "Colles.Like" "Sackin" "Cophenetic" "Num.Trees"
57 13559.2526782143 8293.89893439893 4263316.47036297 78
58 23350.2230999449 17362.4655935614 7793314.47082495 71
59 29110.3052175278 15524.3165168165 7348556.8984349 78
60 29188.8767835993 19548.0677655678 7914563.21336996 105
61 26673.4654370815 15669.3516624041 8099463.3316283 69
62 34312.1346733907 24060.7904989747 9752588.42515379 77
63 41469.686648995 23925.7770167428 12080322.9414003 73
64 49362.5872304207 31197.9648684649 13702798.8305028 78
65 47724.8721735346 31745.5536231884 10049879.6405797 46
66 42528.2412246712 23932.0901960784 15678604.9893557 85
67 46879.7174664538 28133.2912429379 13912806.2878531 60
68 30260.5294638292 20794.1253239541 8992926.46075528 74
69 31188.9925645563 23720.6501960784 9835478.89647059 51
70 56509.1443197308 35180.7058641975 22280018.733642 81
71 49386.965293193 29291.6651898734 17940237.0175633 80
72 35497.6508971353 20138.732594235 16355368.097561 165
73 47644.4429002191 30294.9452124936 20734584.2002048 63
74 119218.875330255 62461.6476418318 34817492.1062884 77
75 60536.587232242 39756.9996753247 23721864.8402597 56
76 51050.6425593263 30532.6598465473 19807835.0784314 69
77 46631.8083947633 23178.2173553719 14420590.6338843 121
78 56805.5270308544 34816.5380844646 25343155.1960784 52
79 45837.566016759 31114.6956521739 33491638.2608696 23
80 86860.9790051771 51939.8533653846 44132075.2322115 65
81 84586.9219159023 50978.3546938776 35963880.3689796 50
82 74290.201436784 50471.0664451827 41420953.7297896 43
83 91012.3950208781 53051.2118408881 51994247.7141536 47
84 73959.0738801798 41755.9238498149 33806663.5695399 62
85 94829.5644780992 53921.1063122924 64786871.1849391 43
86 74969.3074902439 49309.4678030303 40749880.1837121 33
87 55375.7665825168 33607.0158730159 45502644.4021164 28
88 122176.078329979 66884.8492907801 39920121.2655142 48
89 201436.612017054 114338.387624467 96359143.5625889 38
90 63851.5939785852 35140.8438538206 47973243.8671096 43
91 116872.023253533 87991.4260312945 87316019.6500711 38
92 58225.2383551872 35011.1446153846 47477160.96 26
93 98627.422125656 60080.5881987578 60585777.1513458 70
94 114677.190046399 79408.0585585586 69727641.048048 37
95 154316.174234296 81342.6706349206 59260007.5912698 28
96 77499.2903013527 53763.5890243902 35337496.1487805 41
97 151075.70934465 102907.433862434 108238397.534392 28
98 187146.337445175 95316.7446153846 83442674.4938461 26
99 182283.572280312 120990.273185484 184535475.216734 32
100 225675.755215914 117483.893280632 121205142.87747 23
101 193985.607458374 130721.393333333 163883290.94 25
102 123199.033684429 75435.6689795918 71874370.2514286 50
103 137899.866903372 88077.1584615385 181549495.101538 26
104 100982.404978871 56220.1228070175 95020860.1434837 57
105 72438.0073430514 57756.2413793103 65122337.091133 29
106 105002.14181617 60237.2692307692 85764144.0641026 13
107 161706.163288806 84290.1354679803 129521593.169951 29
108 74479.1338816769 41489.4285714286 84574518.7285714 21
109 235605.972449392 185415.036231884 184002533.101449 24
110 114268.251474856 70595.7045454545 96009520.405303 33
111 246030.219661931 169639.313157895 222148355.292105 20
112 289837.014566449 187212.367647059 282379635.5 17
113 169200.285960109 101029.428104575 125223972.535948 18
114 178159.418027144 101174.457142857 239946791.171429 15
115 86835.6582143472 61044.5151209677 113069842.474798 32
116 162615.385187783 79226.8918439716 115181500.240691 48
117 267010.040510136 162103.756410256 186055398.076923 13
118 173230.675342642 92665.6666666667 102405693.666667 4
119 236473.594204288 136466.961904762 80038134.9476191 21
120 137061.712192386 100053.151515152 257677226.363636 12
121 119955.418049642 79751.7571428571 158659077.061905 21
122 196671.499781935 131659.882352941 184806193.428105 18
123 182685.298798293 112296.139705882 294605609.514706 17
124 189174.427620794 89821.4285714286 227435802.125 8
125 349165.907704641 171439.866666667 468338853.6 6
126 371695.074774694 226547.142857143 331942983.980952 15
127 89653.5537985214 74339.8325123153 127778028.780788 29
128 365304.797723444 237899.877777778 554475358.266667 10
129 59871.8294964499 53129.8394736842 233943754.976316 20
130 158218.007208118 70079.2101449275 195704539.449275 24
131 183907.645590243 101429.256410256 325028117.025641 13
132 135551.483950033 92293.4625 313909108.516667 16
133 166025.95473677 110956.588744589 297844176.945887 22
134 200911.255891238 96781.4952380952 246352495.980952 15
135 393195.625091186 286122.879120879 570223306.379121 14
136 275870.917290016 123814 171341324.25 4
137 333339.258041076 186850.148275862 438180909.337931 30
138 180749.201288446 103354.818181818 216267585.890909 11
139 211342.340344116 106364.173333333 493851040.5 25
140 133262.692708735 95703.0666666667 75873359.8666667 6
141 19700.8822658107 15050.619047619 138262621 7
142 127836.988217561 101833.666666667 275294084.25 4
143 267050.036702685 125833.5 142661774.5 5
144 312002.408283195 234791.344444444 328707901.822222 10
145 NA NA NA 1
146 373097.167756164 221693.666666667 1181125222 4
147 350467.122007129 192536.243589744 715512830.089744 13
148 124133.257340419 129648.360071301 318952522.941176 34
149 659677.46446723 345248.25 1257247725.58333 4
150 433777.276921674 260314.410714286 569718895.553571 8
151 357151.035371747 190455.170995671 350417019.80303 22
152 423397.207963102 424783.766666667 448788700.566667 6
153 279814.905206375 153514.171428571 593346280.257143 15
154 370486.966474747 253832.923809524 534668379.780952 15
155 272642.714158359 164928.80952381 308267840.904762 7
156 601546.189527704 314302.238095238 1517686961.90476 7
157 855963.472523958 522476 772604456.809524 7
158 918727.299558001 471711.267857143 2103442114.98214 8
159 297704.003762688 283779.090909091 915787124.890909 11
160 576321.990486316 329306.072727273 956879590.418182 11
161 930474.396883468 465823.428571429 1328155497.98214 8
162 444335.734770695 309641.267857143 515615317.553571 8
163 807107.68269118 401148.666666667 937549033.666667 4
164 585332.405424453 443478.285714286 1160811667.92857 8
166 1086822.81150319 552696.214285714 2400824121.14286 8
167 198914.687490233 93654.3333333333 664862969.333333 3
168 194286.249438284 191092.285714286 814345651.071429 8
169 638564.497888177 334268.054545455 1781239851.61818 11
170 2753015.40902267 1395068.16666667 1993563132.4 6
171 886283.720732012 519557.186813187 2724302945.17033 14
172 126349.451860464 52008.8 227213159.8 5
173 30904.4614207756 14620.5 1851543804.5 2
174 570187.807676989 289316.166666667 827243906.3 6
175 649212.375688524 370202.25 2220050979.66667 4
176 430444.493392994 212189.5 222068042.7 5
177 1698373.31861584 870635.952380952 1447787884.57143 7
178 NA NA NA 1
179 239087.298454086 252332.333333333 848789851 3
180 651604.225908234 436139.928571429 1200677431.69643 8
181 748587.171057324 347897.333333333 216427689 3
182 77673.3536241763 50759.7 188360076 5
183 1800510.75822317 875951.333333333 4978374970.91667 4
184 617189.141823622 280404 280486852 3
185 933744.905399832 699398.3 2070924365.7 5
186 637394.781573534 294356.7 2305453234.3 5
187 634795.46091764 337204.4 1392970386 10
188 301572.465913902 189230.333333333 779214619 3
189 32375.7100906676 13836.3333333333 102787327 3
190 2419287.9676526 1323964.96666667 7228214253.36667 6
191 347920.741298357 127426.238095238 567719590.952381 7
192 2220470.04667744 1162369.66666667 7311264545.66667 4
193 NA NA NA 1
194 849967.396240802 505905.6 2124746648.66667 6
195 121662.239507996 60900.5 328038498 2
196 1552397.33534602 724213 1534800073 3
197 4479724.50831764 2424028.44444444 3885577242.75 9
198 516403.094791689 316249.766666667 1610064043.46667 6
199 NA NA NA 1
200 1837007.8125301 1209012.5 2766266580.5 2
201 489344.397059163 293884.333333333 4874968640.33333 3
202 2175.9843669437 21.3333333333333 218129187 3
203 3057610.87063428 2499848 2842806204.5 2
204 99113.5864363984 23544.5 20269344.5 2
205 951028.88851203 459252.333333333 2512448936.33333 3
206 677705.731558335 435046.666666667 1526067278.91667 4
207 2646337.05270637 1563120.33333333 9387537729.33333 3
208 2345851.85051473 1257726.33333333 3769572564.33333 3
209 309292.809542286 201478.266666667 1195301778.96667 6
210 439531.627044267 196774.916666667 540311715.666667 4
211 40674.4800640948 10837.6666666667 332951079.333333 4
212 607704.462102632 367771.333333333 3522239408.66667 4
213 NA NA NA 1
214 11694722.104333 6490804.5 29973802482 2
215 61298.8244455509 28617.7 907225460.5 5
216 NA NA NA 1
217 1008129.68899162 476548.25 2196705922.25 4
218 NA NA NA 1
219 277700.188916058 134626.333333333 1568735679 3
221 NA NA NA 1
222 2674129.15533784 1131008 5389711488 2
223 NA NA NA 1
224 NA NA NA 1
225 1191387.60684668 529420.5 45201032 2
226 1520864.12907599 891342.333333333 8639688631 3
227 NA NA NA 1
228 1477386.05815606 1137684.66666667 4580429342.91667 4
229 52.0789610259346 128 380192 2
231 35205.3776535848 16200 59350512.5 2
232 NA NA NA 1
233 NA NA NA 1
234 351041.893019597 251610 1571802980.91667 4
235 NA NA NA 1
237 6346028.51572893 4322159.5 19901600510.1667 6
239 NA NA NA 1
240 602770.936401378 324818 18826148882 2
241 121.11271605488 17672 1525839282 2
242 3078454.75642334 1538134 22219192040.2 5
243 15013953.4478515 10165050.8444444 74233666506.9968 36
244 5480016.76774165 3296632.7 11554376707 5
245 0 0 0 2
246 1764525.79138332 960451.2 8781799383.86667 6
247 488748.843222655 230520.5 7618840240.5 2
248 3215341.71379353 1920800 12895537608 2
249 1044252.60201294 481337.666666667 2195093161.58333 4
251 806274.105851342 264264.5 289586178 2
252 NA NA NA 1
253 33517016.3620056 18637102.3 60267733049.3 5
254 1256.38800994286 578 994050 2
256 1768990.63530494 571380.5 2384227458 2
257 162843.582181308 154587 5579900641.33333 3
259 1083536.95398836 755325.642857143 2396951516.69643 8
260 4339855.10840673 3907246.33333333 10668812058.3333 3
261 998309.309492105 1686025.33333333 3393772008.33333 3
263 1362642.03832206 818752.333333333 4907605171 3
264 NA NA NA 1
265 3757063.67594872 2927786.33333333 12008779106.3333 3
267 221552.67641867 113379 901870130.25 4
270 2029786.18581574 1141968 9036252813 3
274 370486.290560675 209190.7 593588260.3 6
275 NA NA NA 1
276 NA NA NA 1
277 NA NA NA 1
278 NA NA NA 1
279 653624.659325795 196327 165570152.333333 3
284 4284795.14338823 3352986.25 13075733649 4
285 808938.839242766 617407 661242473.694444 9
288 3153694.16245198 1976072 2465143328 2
290 4373382.15045162 3975471.58333333 11364848102.3333 4
292 4102.0319145648 2244.5 44104.5 2
293 NA NA NA 1
294 NA NA NA 1
295 1764245.44721602 759523 8417896280.33333 3
296 113213.965134194 41760.5 3138458764.5 2
297 173067.589775096 83922.0681818182 791250674.984848 33
299 2291029.48343897 1358524.56666667 11436245106.8 6
300 NA NA NA 1
302 NA NA NA 1
305 235.169058383054 84.5 4324.5 2
306 NA NA NA 1
309 7484.72317995715 3572.33333333333 32809773 3
310 NA NA NA 1
311 31901.6185634998 49612.5 2076321240.5 2
312 60796.9659057795 52627 808524024.333333 3
314 NA NA NA 1
315 43343.4911875351 17860.5 35070312.5 2
316 NA NA NA 1
317 NA NA NA 1
319 NA NA NA 1
321 NA NA NA 1
322 NA NA NA 1
324 5864933.31639192 3385202 57176430960.5 2
326 16562451.182008 9064051 169284123286.333 3
327 NA NA NA 1
329 NA NA NA 1
330 4741820.63553789 2132112.5 18614079458 2
331 6569420.73208913 4097945.33333333 84607070514.3333 3
332 0 0 0 2
333 113821.824257417 49928 70662272 2
334 NA NA NA 1
340 0 0 0 2
344 NA NA NA 1
346 NA NA NA 1
348 NA NA NA 1
350 NA NA NA 1
352 NA NA NA 1
355 423794.805720769 186660.5 5708995512.5 2
360 NA NA NA 1
361 NA NA NA 1
362 13034670.0395951 8148684.5 64611497288 2
364 1849490.91278813 855801.583333333 14986298222 4
368 NA NA NA 1
370 8632127.66301641 4283664.5 3339487812.5 2
371 NA NA NA 1
372 NA NA NA 1
375 991561.674351803 468240.333333333 4127820965.33333 3
376 2306558.89734326 976788.666666667 3324585880.25 4
377 NA NA NA 1
378 9534872.83476557 5073887.5 52412789160.2 5
385 NA NA NA 1
388 454070.765049456 332112.5 4244613384.5 2
389 NA NA NA 1
390 NA NA NA 1
391 7856586.38146786 5885880.5 19531773012.5 2
395 NA NA NA 1
397 NA NA NA 1
398 NA NA NA 1
400 11179761.4068413 8172924.5 52216839122 2
401 14950239.4539624 11067929.2 196089143449.367 6
402 365084.913005887 57122 2856050 2
404 NA NA NA 1
405 NA NA NA 1
407 87778.1151715487 71064.5 311201352 2
409 NA NA NA 1
412 NA NA NA 1
413 NA NA NA 1
414 NA NA NA 1
417 NA NA NA 1
419 NA NA NA 1
422 NA NA NA 1
425 1063525.46281697 615037.066666667 9403039453.06667 6
429 NA NA NA 1
432 NA NA NA 1
434 0 0 0 2
439 NA NA NA 1
445 NA NA NA 1
448 NA NA NA 1
449 NA NA NA 1
453 64882.8100038914 606100.5 11998863872 2
454 NA NA NA 1
456 496483.76468174 347060.333333333 1262558943 3
459 NA NA NA 1
460 NA NA NA 1
463 NA NA NA 1
477 0 0 0 3
482 NA NA NA 1
486 NA NA NA 1
487 NA NA NA 1
491 NA NA NA 1
497 NA NA NA 1
511 NA NA NA 1
513 NA NA NA 1
517 23043952.2553922 12898120.5 197829306098 2
536 187128928.091769 167956644.333333 6880003011961.33 3
545 14619780.9823974 6804360.5 50134561204.5 2
559 NA NA NA 1
566 NA NA NA 1
573 NA NA NA 1
575 NA NA NA 1
590 NA NA NA 1
591 NA NA NA 1
600 3594719.47441399 2264192 3237308112.5 2
620 12991428.7353233 5584482 625532310050 2
627 NA NA NA 1
639 5814914028.90097 3453850226.25 150641792894548 4
640 8559458.13893878 4345267 135614783637 3
651 NA NA NA 1
658 15977245.2183432 9493820.28571429 899620026239.929 8
661 0 0 0 2
666 88889318.6609201 41799596.3333333 437157904472.333 3
682 NA NA NA 1
699 NA NA NA 1
767 162591.330056975 99012.5 292263664.5 2
793 NA NA NA 1
797 NA NA NA 1
802 NA NA NA 1
815 NA NA NA 1
826 NA NA NA 1
913 NA NA NA 1
920 NA NA NA 1
934 NA NA NA 1
977 NA NA NA 1
1194 412917221.954126 235835600.333333 29508762987760.3 3
1205 11633106.1835694 6621160.5 2465638769952 2
1284 NA NA NA 1
1295 NA NA NA 1
1317 NA NA NA 1
1628 NA NA NA 1
1653 NA NA NA 1
2356 NA NA NA 1
2872 NA NA NA 1
2957 107852091.312006 5746050 408142477815701 2
