"Num.Leaves" "Colles.Like" "Sackin" "Cophenetic" "Num.Trees"
126 0.00380251615864557 0.00365399348310218 0.00313300802953228 15
127 0.000888288523711772 0.00116155988300493 0.00114971481235971 29
128 0.00350634384259693 0.00360191698659287 0.00475791062233374 10
129 0.000556855875039591 0.000779658375261933 0.00191516922914614 20
130 0.0014262780823512 0.000996980488566457 0.00152903467975599 24
131 0.00160724216555548 0.00139925204388113 0.00242445828517586 13
132 0.00114874236688539 0.00123492602797647 0.00223629586094511 16
133 0.00136468742829605 0.00144032632889849 0.00202720598104354 22
134 0.00160214117619368 0.00121909322981776 0.00160250253973889 15
135 0.00304259016072692 0.00349809402888839 0.00354623122168186 14
136 0.00207193651058577 0.00146953188868412 0.00101908326405952 4
137 0.002430461628023 0.00215341497259958 0.00249327088159608 30
138 0.00127969093633262 0.0011568666498137 0.00117765155352621 11
139 0.00145323170220904 0.00115653333420321 0.00257436170397761 25
140 0.00089016080797729 0.00101108914430978 0.00037874592795107 6
141 0.000127863816132124 0.000154528313690981 0.000661124709195697 7
142 0.000806324566575472 0.00101630304427507 0.00126132903880953 4
143 0.00163728915842632 0.00122093644685881 0.000626502968995401 5
144 0.00185975973504363 0.00221528384672033 0.00138400894527941 10
145 NA NA NA 1
146 0.00210333583833783 0.00197903567938751 0.00457542819577125 4
147 0.00192199929637663 0.00167229561306754 0.00265976667841489 13
148 0.000662362030494434 0.00109584409222809 0.00113805887708992 34
149 0.0034254781850628 0.00284036589692568 0.00430717703151764 4
150 0.0021923934134033 0.00208487910496446 0.00187449652108857 8
151 0.00175729436617107 0.00148522772329382 0.00110758927821191 22
152 0.00202842631126415 0.00322598633320835 0.00136307836940215 6
153 0.0013055016723773 0.00113556795357769 0.00173215516330822 15
154 0.00168364511650464 0.00182918390504987 0.00150063655776336 15
155 0.00120702774046588 0.00115804239054008 0.000832037732487355 7
156 0.00259484726671981 0.00215063504485581 0.00394031252595909 7
157 0.00359824140813706 0.00348456657920393 0.00192995779570986 7
158 0.00376431343793742 0.00306685184533174 0.00505673727684665 8
159 0.00118910130261662 0.00179887553063189 0.00211928471988029 11
160 0.002244421533189 0.00203560638744365 0.00213211882359215 11
161 0.0035336039499159 0.00280838756357466 0.00285013518235563 8
162 0.00164576257693315 0.00182097361973272 0.00106587570907978 8
163 0.00291606606082901 0.00230157905237822 0.0018674092312201 4
164 0.00206321738533206 0.00248275825114168 0.00222828805169015 8
166 0.00364796631100534 0.00294731017089161 0.00428342419994357 8
167 0.000651674076941427 0.000487530079882182 0.00114397791113666 3
168 0.000621356154549544 0.000971210929788757 0.00135158573776073 8
169 0.00199388874519117 0.00165891479355916 0.0028523314388487 11
170 0.00839391037352422 0.00676152465515616 0.00308065226247026 6
171 0.00263905947896778 0.00245959184762546 0.00406344539374088 14
172 0.000367477672313586 0.000240517552440429 0.000327181715183617 5
173 8.78050961915565e-05 6.60589245607058e-05 0.00257451348596057 2
174 0.00158276516979374 0.00127731997071409 0.00111093456875385 6
175 0.00176093670245551 0.00159728165370163 0.0028800408513603 4
176 0.00114101202272427 0.000894826529609901 0.000278348340193484 5
177 0.00440027058834607 0.00358905808071422 0.00175371684313819 7
178 NA NA NA 1
179 0.000591994436920886 0.000994354748561887 0.000960749306218036 3
180 0.00157755853927316 0.00168069413708683 0.00131412831074139 8
181 0.00177230705429271 0.00131117981015657 0.000229090511008257 3
182 0.000179852945543571 0.000187125015068521 0.00019286189152128 5
183 0.00407796461585452 0.00315898216228982 0.00493160177403951 4
184 0.001367479988569 0.000989368236175468 0.000268865084655275 3
185 0.00202412849124471 0.0024146628239531 0.00192125697133885 5
186 0.00135200114333678 0.000994523518292015 0.00207039793852701 5
187 0.00131768658828198 0.00111504929862263 0.00121113296776104 10
188 0.000612675119035279 0.000612493168238158 0.000656046756326311 3
189 6.4382531508963e-05 4.38420236977076e-05 8.38145761506807e-05 3
190 0.00470972898293691 0.00410727755338198 0.00570935449269258 6
191 0.000663127697517163 0.000387072918948646 0.000434449035299327 7
192 0.00414398944764958 0.00345766122310272 0.0054214893047408 4
193 NA NA NA 1
194 0.00152136299954309 0.00144363631382863 0.00148009338758428 6
195 0.000213297314137996 0.000170237051554686 0.00022153380908026 2
196 0.00266610877440216 0.00198330905868146 0.0010050079255741 3
197 0.00753733120679205 0.0065042630917908 0.00246742652933059 9
198 0.000851318163430179 0.000831518487570187 0.000991677995020716 6
199 NA NA NA 1
200 0.00290818565651655 0.00305329162888194 0.00160361461669457 2
201 0.000759269813886295 0.000727490848587793 0.00274230697382226 3
202 3.30941570019815e-06 5.17686265945823e-08 0.000119086199752976 3
203 0.00455863707414787 0.00594731777787735 0.00150647811115366 2
204 0.000144872526770623 5.49210715889665e-05 1.04276646330795e-05 2
205 0.00136297834801976 0.00105047288373929 0.00125498811154587 3
206 0.000952403011149182 0.000975876390071298 0.000740241933645591 4
207 0.00364712503813453 0.00343888784265963 0.00442253565049878 3
208 0.00317083109005338 0.00271405804951764 0.00172501472683639 3
209 0.000410062562167551 0.000426490063094353 0.000531398266778053 6
210 0.000571634651048181 0.000408637433503769 0.000233393659544638 4
211 5.18965522698105e-05 2.20816482026382e-05 0.00013976127552847 4
212 0.000760740579919134 0.000735258526009273 0.00143696486940635 4
213 NA NA NA 1
214 0.0140963487480661 0.0124971182213704 0.0115554234916753 2
215 7.25125287276184e-05 5.40789198742548e-05 0.000340058830720041 5
216 NA NA NA 1
217 0.0011488931518047 0.000867714716822485 0.000778700640317044 4
218 NA NA NA 1
219 0.000304994058071148 0.00023627903014905 0.000526176672703228 3
221 NA NA NA 1
222 0.00278035421468615 0.00187962226341149 0.00166545215497573 2
223 NA NA NA 1
224 NA NA NA 1
225 0.00117353210010502 0.000833746724617619 1.28819038189256e-05 2
226 0.00147155670567266 0.00137897620938768 0.00239730140899589 3
227 NA NA NA 1
228 0.00137966314087953 0.00169900263806033 0.00120523130116401 4
229 4.77846667139758e-08 1.87828968957471e-07 9.74345765157262e-08 2
231 3.11910524417229e-05 2.29576838755695e-05 1.44336569074551e-05 2
232 NA NA NA 1
233 NA NA NA 1
234 0.000295269639760975 0.000338591611766592 0.00035365604203887 4
235 NA NA NA 1
237 0.00507095722242634 0.0055267668274137 0.00414700045058608 6
239 NA NA NA 1
240 0.000457878494376258 0.000394922684071053 0.00363656864792866 2
241 9.04730260716881e-08 2.11309567115625e-05 0.000287447755396405 2
242 0.00226164202161996 0.00180891905216196 0.00408266234084646 5
243 0.0108487051517325 0.011758605193946 0.0133053421791863 36
244 0.00389480990989184 0.00375117782839896 0.00202034757948838 5
245 0 0 0 2
246 0.00121356724885227 0.0010576981278054 0.0014618539204292 6
247 0.000330697580703213 0.000249766399796141 0.00123764211204082 2
248 0.00214047752572099 0.00204773253232364 0.00204444047683112 2
249 0.000683999770627882 0.000504935512246828 0.000339671801975718 4
251 0.000511389325978505 0.000268472026896041 4.27025859349859e-05 2
252 NA NA NA 1
253 0.0205903858476155 0.0183410208346742 0.00847223102509805 5
254 7.59677593882518e-07 5.5989473978897e-07 1.36458682305618e-07 2
256 0.00103639521191239 0.000536354249895155 0.000312192496943598 2
257 9.39199848736948e-05 0.000142860836137473 0.000713678195617177 3
259 0.000605739266164685 0.000676676785736838 0.000292588035928887 8
260 0.00238882287070089 0.00344675454565055 0.0012724271566074 3
261 0.000541086321331167 0.00146460993685969 0.000395510415915502 3
263 0.000716219009936194 0.000689800768053897 0.000546231852805837 3
264 NA NA NA 1
265 0.00191547665402647 0.00239290027875435 0.00127699812180635 3
267 0.00010958967470785 8.99148196679655e-05 9.16577010949009e-05 4
270 0.000959895161589511 0.000865975800427411 0.000858596665193965 3
274 0.00016514167986333 0.000149554391032057 5.16206627478126e-05 6
275 NA NA NA 1
276 NA NA NA 1
277 NA NA NA 1
278 NA NA NA 1
279 0.000270911197935957 0.000130546255958888 1.29129958845568e-05 3
284 0.00165350926822823 0.00207636560960308 0.00091634876413499 4
285 0.000307789496038655 0.000376987198641116 4.53694977448008e-05 9
288 0.00115045960064639 0.00115700438260746 0.000158804878754025 2
290 0.00155161662842794 0.00226400661427774 0.000702246331981578 4
292 1.41567877015847e-06 1.24350737279405e-06 2.61479548908104e-09 2
293 NA NA NA 1
294 NA NA NA 1
295 0.000584354996769801 0.000403907816943359 0.000469280099413294 3
296 3.69920983028543e-05 2.1908776335678e-05 0.000171433942494789 2
297 5.57873779369638e-05 4.34369786453368e-05 4.23522260114664e-05 33
299 0.000718841115695957 0.000684497836157651 0.000587892814556678 6
300 NA NA NA 1
302 NA NA NA 1
305 6.81232586657853e-08 3.93177439707898e-08 1.97245134565986e-10 2
306 NA NA NA 1
309 2.05752545541058e-06 1.57765423902558e-06 1.38360009645555e-06 3
310 NA NA NA 1
311 8.54515667052392e-06 2.13513311517908e-05 8.4224011576549e-05 2
312 1.60762739646983e-05 2.23592145018925e-05 3.21693344569256e-05 3
314 NA NA NA 1
315 1.10286810333428e-05 7.30282281494824e-06 1.31726471190956e-06 2
316 NA NA NA 1
317 NA NA NA 1
319 NA NA NA 1
321 NA NA NA 1
322 NA NA NA 1
324 0.00133258201848097 0.00123642026558167 0.0018126449058246 2
326 0.00367126325032836 0.00322995748642979 0.00517162215088952 3
327 NA NA NA 1
329 NA NA NA 1
330 0.00100081382770497 0.000723546476036493 0.000528416902716551 2
331 0.00136979336811043 0.00137390969652854 0.00235848704804037 3
332 0 0 0 2
333 2.31654662211088e-05 1.63401199288287e-05 1.89963199624805e-06 2
334 NA NA NA 1
340 0 0 0 2
344 NA NA NA 1
346 NA NA NA 1
348 NA NA NA 1
350 NA NA NA 1
352 NA NA NA 1
355 6.67033050005423e-05 4.72784259898455e-05 0.000104435839338775 2
360 NA NA NA 1
361 NA NA NA 1
362 0.0018968294974683 0.00190866294822522 0.00105093476731553 2
364 0.000263250660093034 0.000196078604333342 0.000235810811581871 4
368 NA NA NA 1
370 0.00115058085443827 0.000919246497823992 4.76245127941202e-05 2
371 NA NA NA 1
372 NA NA NA 1
375 0.000125229464161094 9.52215963862861e-05 5.43000150306266e-05 3
376 0.000288208288882011 0.000196532644750877 4.30386486952597e-05 4
377 NA NA NA 1
378 0.00116628361200902 0.000999416960230214 0.000657200344227454 5
385 NA NA NA 1
388 5.00120503705057e-05 5.89211753033948e-05 4.54863039814017e-05 2
389 NA NA NA 1
390 NA NA NA 1
391 0.0008389829426866 0.00101251180424195 0.00019983071292212 2
395 NA NA NA 1
397 NA NA NA 1
398 NA NA NA 1
400 0.0010896029183993 0.00128346074130358 0.000465887610668495 2
401 0.00144254720231796 0.00172079234789768 0.00172346128054664 6
402 3.48764936818542e-05 8.79292403746107e-06 2.47290522926571e-08 2
404 NA NA NA 1
405 NA NA NA 1
407 7.97942865012231e-06 1.04107573318531e-05 2.50145701185328e-06 2
409 NA NA NA 1
412 NA NA NA 1
413 NA NA NA 1
414 NA NA NA 1
417 NA NA NA 1
419 NA NA NA 1
422 NA NA NA 1
425 8.12611758772549e-05 7.57637301771098e-05 5.82613375782638e-05 6
429 NA NA NA 1
432 NA NA NA 1
434 0 0 0 2
439 NA NA NA 1
445 NA NA NA 1
448 NA NA NA 1
449 NA NA NA 1
453 3.83749086989078e-06 5.78282226055751e-05 5.06542943401268e-05 2
454 NA NA NA 1
456 2.85968508657677e-05 3.22493425280167e-05 5.1225944998542e-06 3
459 NA NA NA 1
460 NA NA NA 1
463 NA NA NA 1
477 0 0 0 3
482 NA NA NA 1
486 NA NA NA 1
487 NA NA NA 1
491 NA NA NA 1
497 NA NA NA 1
511 NA NA NA 1
513 NA NA NA 1
517 0.000802030277311503 0.000724957327339439 0.000377309882958046 2
536 0.00563505955022669 0.0081700759724433 0.0105626155180438 3
545 0.000411804479204233 0.000309643780734718 6.96384756123558e-05 2
559 NA NA NA 1
566 NA NA NA 1
573 NA NA NA 1
575 NA NA NA 1
590 NA NA NA 1
591 NA NA NA 1
600 6.88583560324389e-05 7.01167747240488e-05 2.523062581627e-06 2
620 0.000218195769142532 0.000151664080433794 0.000400323071688961 2
627 NA NA NA 1
639 0.0865308030683291 0.0831236642417795 0.0804129580444029 4
640 0.000126575851225775 0.000103924762859079 7.17144239805377e-05 3
651 NA NA NA 1
658 0.000211402997581876 0.000203199432087748 0.000402690524222219 8
661 0 0 0 2
666 0.00112051528761686 0.000852401592648366 0.000181975503036253 3
682 NA NA NA 1
699 NA NA NA 1
767 1.16376323308583e-06 1.14737321508883e-06 5.20842228727625e-08 2
793 NA NA NA 1
797 NA NA NA 1
802 NA NA NA 1
815 NA NA NA 1
826 NA NA NA 1
913 NA NA NA 1
920 NA NA NA 1
934 NA NA NA 1
977 NA NA NA 1
1194 0.000501853846085808 0.000464923002841991 0.000368477906520957 3
1205 1.36288471812487e-05 1.25825375909861e-05 2.91389319177421e-05 2
1284 NA NA NA 1
1295 NA NA NA 1
1317 NA NA NA 1
1628 NA NA NA 1
1653 NA NA NA 1
2356 NA NA NA 1
2872 NA NA NA 1
2957 3.47418066543942e-06 3.00827879423153e-07 2.20235750458244e-05 2
